,Header,Summary,Detail,Link,Category,CreationDate,Pic_url
0,Pakistan needs more selfish players like Babar Azam: Saeed Ajmal,Saeed Ajmal heaped praise on the national team's skipper,,https://tribune.com.pk/story/2415439/pakistan-needs-more-selfish-players-like-babar-azam-saeed-ajmal,sports,2023-05-06,
1,International cricketers lavish praise on Babar Azam and Co.,Congratulations and accolades are in order as Babar Azam's wolf pack jumped to the top of the ICC rankings,,https://tribune.com.pk/story/2415438/international-cricketers-lavish-praise-on-babar-azam-and-co,sports,2023-05-06,
