,Header,Summary,Detail,Link,Category,CreationDate,Pic_url
0,Ramiz Raja believes Pakistan fails to turn up on big occasions,The Men in Green had quite a year where it came so close but couldn't unfold the winning ribbon,,https://tribune.com.pk/story/2415630/ramiz-raja-believes-pakistan-fails-to-turn-up-on-big-occasions,sports,2023-05-08,
1,Latif reveals inside details about Imam’s exclusion from last two NZ ODIs,The left-handed opener was dropped from two consecutive games in the five-match ODI series against New Zealand,,https://tribune.com.pk/story/2415623/latif-reveals-inside-details-about-imams-exclusion-from-last-two-nz-odis,sports,2023-05-08,
